dataset,source_system,source_code,source_display,target_system,target_code,target_display,similarity,map_type
siddha-to-icd11-tm2,namaste-siddha,FBD1.19,Ōṭu Valippu,icd11-tm2,15169137,Torus palatinus disorder (TM2),0.167,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.19,Ōṭu Valippu,icd11-tm2,444657837,Dry chapped lip disorder (TM2),0.167,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.19,Ōṭu Valippu,icd11-tm2,1488736834,Fig fruit like papules disorder (TM2),0.162,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.20,Mārpu Valippu,icd11-tm2,1603687979,Marginal chalazion disorder (TM2),0.182,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.20,Mārpu Valippu,icd11-tm2,312764628,Anuria due to Vaḷi (pead) disorder (TM2),0.175,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.20,Mārpu Valippu,icd11-tm2,749069122,Peripheral neuralgia disorder (TM2),0.171,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.21,Tamaraka Valippu,icd11-tm2,1047219329,Cataract due to kapha disorder (TM2),0.222,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.21,Tamaraka Valippu,icd11-tm2,569157910,Cataract disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,FBD1.21,Tamaraka Valippu,icd11-tm2,1907443904,Catarrhal headache disorder (TM2),0.212,related
siddha-to-icd11-tm2,namaste-siddha,G,Makaḷir Nōykaḷ,icd11-tm2,623633507,Paralysis disorders (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,G,Makaḷir Nōykaḷ,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,G,Makaḷir Nōykaḷ,icd11-tm2,931572208,Hepatalgia disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GA,Tāpitam,icd11-tm2,2061598842,Tympanites disorder (TM2),0.160,related
siddha-to-icd11-tm2,namaste-siddha,GA,Tāpitam,icd11-tm2,1415223757,Impairment of Dam disorder (TM2),0.156,related
siddha-to-icd11-tm2,namaste-siddha,GA,Tāpitam,icd11-tm2,1236474281,Palpitation disorder (TM2),0.154,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.1,Ciṉaippai Tāpitam,icd11-tm2,473561801,Eyelid pain due to pitta disorder (TM2),0.231,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.1,Ciṉaippai Tāpitam,icd11-tm2,85602009,Cervicobrachial pain disorder (TM2),0.229,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.1,Ciṉaippai Tāpitam,icd11-tm2,2144939244,Genital pain disorder (TM2),0.222,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.2,Akal Tāpitam,icd11-tm2,527900632,Abdominal lumps disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.2,Akal Tāpitam,icd11-tm2,651856613,Nasal polyp disorder (TM2),0.192,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.2,Akal Tāpitam,icd11-tm2,407334815,Aural infestation disorder (TM2),0.188,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.3,Yōṉi Tāpitam,icd11-tm2,1498915073,Polyuria disorder due to Pitta (TM2),0.167,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.3,Yōṉi Tāpitam,icd11-tm2,1167218086,Hydrocele disorder due to Pitta (TM2),0.162,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.3,Yōṉi Tāpitam,icd11-tm2,289294765,Anaemia disorder with hypoproteineamia (TM2),0.159,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.4,Yōṉi-Akal Tāpitam,icd11-tm2,1950774368,Coated oral cavity disorder (TM2),0.182,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.4,Yōṉi-Akal Tāpitam,icd11-tm2,473561801,Eyelid pain due to pitta disorder (TM2),0.179,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.4,Yōṉi-Akal Tāpitam,icd11-tm2,1490402732,Umbilical polyp disorder (TM2),0.167,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.5,Kaẕuntu Tāpitam,icd11-tm2,1336407411,Integumentary disorder due to pitta (TM2),0.220,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.5,Kaẕuntu Tāpitam,icd11-tm2,1264397227,Jaundice disorder due to aiyam (TM2),0.194,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.5,Kaẕuntu Tāpitam,icd11-tm2,151126928,Weakened appetite disorder (TM2),0.188,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.6,Karuppai Uḷkavaca Tāpitam,icd11-tm2,1166926447,Integumentary disorder due to vata and pitta (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.6,Karuppai Uḷkavaca Tāpitam,icd11-tm2,749069122,Peripheral neuralgia disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GAA1.6,Karuppai Uḷkavaca Tāpitam,icd11-tm2,817918159,Non-suppurating cellulitis disorder (TM2),0.195,related
siddha-to-icd11-tm2,namaste-siddha,GB,Cūtaka Taṭai,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GB,Cūtaka Taṭai,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GB,Cūtaka Taṭai,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GBA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,GBA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,GBA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.1,Kukarāṉa Mey Cūtaka Taṭai,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.1,Kukarāṉa Mey Cūtaka Taṭai,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.1,Kukarāṉa Mey Cūtaka Taṭai,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.2,Pōli Cūtaka Taṭai,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.2,Pōli Cūtaka Taṭai,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GBA1.2,Pōli Cūtaka Taṭai,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.285,related
siddha-to-icd11-tm2,namaste-siddha,GC,Cūtaka Vaḷi,icd11-tm2,569157910,Cataract disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GC,Cūtaka Vaḷi,icd11-tm2,1907443904,Catarrhal headache disorder (TM2),0.212,related
siddha-to-icd11-tm2,namaste-siddha,GC,Cūtaka Vaḷi,icd11-tm2,472929688,Congestive cardiac failure disorder (TM2),0.195,related
siddha-to-icd11-tm2,namaste-siddha,GCA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,GCA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,GCA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,GCA1.1,Aka Cūtaka Vaḷi,icd11-tm2,2084803842,Prolapse of vaginal wall disorder (TM2),0.205,related
siddha-to-icd11-tm2,namaste-siddha,GCA1.1,Aka Cūtaka Vaḷi,icd11-tm2,312764628,Anuria due to Vaḷi (pead) disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GCA1.1,Aka Cūtaka Vaḷi,icd11-tm2,1047219329,Cataract due to kapha disorder (TM2),0.194,related
siddha-to-icd11-tm2,namaste-siddha,GD,Kaẕalai,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GD,Kaẕalai,icd11-tm2,931572208,Hepatalgia disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GD,Kaẕalai,icd11-tm2,427131478,Gravaluria disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.1,Karuppaitacai Vaṉkaẕalai,icd11-tm2,792074787,Vaḷi aggravation and headache disorder (TM2),0.325,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.1,Karuppaitacai Vaṉkaẕalai,icd11-tm2,640173102,Peripheral neuritis due to derangement of Vaḷi disorder (TM2),0.325,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.1,Karuppaitacai Vaṉkaẕalai,icd11-tm2,1356232442,Pain in the ears due to aggrevation of Vaḷi disorder (TM2),0.325,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.2,Karuppai Kāmpu Kaẕalai,icd11-tm2,381547252,Heart pain disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.2,Karuppai Kāmpu Kaẕalai,icd11-tm2,759235388,Diarrhoea disorder due to Aẕal aggrevation (TM2),0.229,related
siddha-to-icd11-tm2,namaste-siddha,GDC1.2,Karuppai Kāmpu Kaẕalai,icd11-tm2,1203057154,Laryngeal tumour disorder (TM2),0.226,related
siddha-to-icd11-tm2,namaste-siddha,GE,Karppa Kirāṇi,icd11-tm2,1209404767,Scalp pain disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GE,Karppa Kirāṇi,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GE,Karppa Kirāṇi,icd11-tm2,381547252,Heart pain disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GEA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,GEA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,GEA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,GEA1.1,Karppa Kirāṇi,icd11-tm2,1209404767,Scalp pain disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GEA1.1,Karppa Kirāṇi,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GEA1.1,Karppa Kirāṇi,icd11-tm2,381547252,Heart pain disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GF,Perumpāṭu,icd11-tm2,492583157,Pterygium disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,GF,Perumpāṭu,icd11-tm2,1324466800,Pica disorder (TM2),0.158,related
siddha-to-icd11-tm2,namaste-siddha,GF,Perumpāṭu,icd11-tm2,464776897,Pernicious Anaemia disorder (TM2),0.152,related
siddha-to-icd11-tm2,namaste-siddha,GFA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,GFA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,GFA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,GFA1.1,Vāta Perumpāṭu,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFA1.1,Vāta Perumpāṭu,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFA1.1,Vāta Perumpāṭu,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.1,Pitta Perumpāṭu,icd11-tm2,473561801,Eyelid pain due to pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.1,Pitta Perumpāṭu,icd11-tm2,328999560,Ear disease due to pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.1,Pitta Perumpāṭu,icd11-tm2,1417299660,Ascites due to Pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.2,Acātāraṇa Perumpāṭu,icd11-tm2,651630068,Acute migraine disorder (TM2),0.276,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.2,Acātāraṇa Perumpāṭu,icd11-tm2,58514729,Acute rhinitis disorder (TM2),0.241,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.2,Acātāraṇa Perumpāṭu,icd11-tm2,2005856821,Asthenic gastralgia disorder (TM2),0.235,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.3,Cātāraṇa Perumpāṭu,icd11-tm2,569157910,Cataract disorder (TM2),0.304,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.3,Cātāraṇa Perumpāṭu,icd11-tm2,1410801524,Cluster headache disorder (TM2),0.258,related
siddha-to-icd11-tm2,namaste-siddha,GFB1.3,Cātāraṇa Perumpāṭu,icd11-tm2,1967864905,Urticaria disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GFC1.1,Cētuma Perumpāṭu,icd11-tm2,1349561784,Xerostomia disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GFC1.1,Cētuma Perumpāṭu,icd11-tm2,782160949,Haematuria disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GFC1.1,Cētuma Perumpāṭu,icd11-tm2,28021156,Melasma disorder (TM2),0.273,related
siddha-to-icd11-tm2,namaste-siddha,GFD,Mukkuṟṟam,icd11-tm2,633060687,Mukkuṟṟam aggravation and headache disorder (TM2),1.000,equivalent
siddha-to-icd11-tm2,namaste-siddha,GFD,Mukkuṟṟam,icd11-tm2,1809663796,Cough due to derangement of Mukkuṟṟam disorder (TM2),1.000,equivalent
siddha-to-icd11-tm2,namaste-siddha,GFD,Mukkuṟṟam,icd11-tm2,443509835,Loose stools disorder caused by derangement of Mukkuṟṟam (TM2),1.000,equivalent
siddha-to-icd11-tm2,namaste-siddha,GFD1.1,Tonta Perumpāṭu,icd11-tm2,1493015227,Odontalgia disorder (TM2),0.280,related
siddha-to-icd11-tm2,namaste-siddha,GFD1.1,Tonta Perumpāṭu,icd11-tm2,1383132796,Corneal disorder (TM2),0.273,related
siddha-to-icd11-tm2,namaste-siddha,GFD1.1,Tonta Perumpāṭu,icd11-tm2,510786647,Tonsillitis disorder (TM2),0.269,related
siddha-to-icd11-tm2,namaste-siddha,GG,Makaḷir Veḷḷai Nōy,icd11-tm2,623633507,Paralysis disorders (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GG,Makaḷir Veḷḷai Nōy,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GG,Makaḷir Veḷḷai Nōy,icd11-tm2,931572208,Hepatalgia disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GGB1.1,Veḷḷai Nōy,icd11-tm2,1885487516,Renal pain disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GGB1.1,Veḷḷai Nōy,icd11-tm2,1488428775,Cephalalgia disorder (TM2),0.231,related
siddha-to-icd11-tm2,namaste-siddha,GGB1.1,Veḷḷai Nōy,icd11-tm2,28021156,Melasma disorder (TM2),0.227,related
siddha-to-icd11-tm2,namaste-siddha,GH,Yōṉi Nōykaḷ,icd11-tm2,1405861608,Anosmia disorder (TM2),0.182,related
siddha-to-icd11-tm2,namaste-siddha,GH,Yōṉi Nōykaḷ,icd11-tm2,2115013762,Parosmia disorder (TM2),0.174,related
siddha-to-icd11-tm2,namaste-siddha,GH,Yōṉi Nōykaḷ,icd11-tm2,1890393526,Bloating disorder (TM2),0.174,related
siddha-to-icd11-tm2,namaste-siddha,GHA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,GHA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,GHA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.1,Cūlai Yōṉi,icd11-tm2,1273059747,Chalazion disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.1,Cūlai Yōṉi,icd11-tm2,1488428775,Cephalalgia disorder (TM2),0.231,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.1,Cūlai Yōṉi,icd11-tm2,74727111,Chyluria disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.2,Vāta Yōṉi,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.2,Vāta Yōṉi,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.2,Vāta Yōṉi,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.3,Vali Yōṉi,icd11-tm2,468572879,Otalgia disorder (TM2),0.227,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.3,Vali Yōṉi,icd11-tm2,909223782,Vulvitis disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.3,Vali Yōṉi,icd11-tm2,655567499,Vitiligo disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.4,Vaṭi Yōṉi,icd11-tm2,792074787,Vaḷi aggravation and headache disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.4,Vaṭi Yōṉi,icd11-tm2,640173102,Peripheral neuritis due to derangement of Vaḷi disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.4,Vaṭi Yōṉi,icd11-tm2,1356232442,Pain in the ears due to aggrevation of Vaḷi disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.5,Tūḷita Yōṉi,icd11-tm2,510786647,Tonsillitis disorder (TM2),0.231,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.5,Tūḷita Yōṉi,icd11-tm2,1236474281,Palpitation disorder (TM2),0.231,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.5,Tūḷita Yōṉi,icd11-tm2,2055987526,Tinnitus disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.6,Pūppukāla Yōṉi,icd11-tm2,138901037,Pinguecula disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.6,Pūppukāla Yōṉi,icd11-tm2,38171281,Prepucial tears disorder (TM2),0.233,related
siddha-to-icd11-tm2,namaste-siddha,GHA1.6,Pūppukāla Yōṉi,icd11-tm2,2064647957,Pemphigus vulgaris disorder (TM2),0.212,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.1,Pitta Yōṉi,icd11-tm2,473561801,Eyelid pain due to pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.1,Pitta Yōṉi,icd11-tm2,328999560,Ear disease due to pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.1,Pitta Yōṉi,icd11-tm2,1417299660,Ascites due to Pitta disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.2,Kuruti Yōṉi,icd11-tm2,2008084300,Keratitis disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.2,Kuruti Yōṉi,icd11-tm2,491894702,Uvulitis disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.2,Kuruti Yōṉi,icd11-tm2,1759060075,Hydruria disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.3,Kuruti Cīẕ Yōṉi,icd11-tm2,2008084300,Keratitis disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.3,Kuruti Cīẕ Yōṉi,icd11-tm2,491894702,Uvulitis disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.3,Kuruti Cīẕ Yōṉi,icd11-tm2,1759060075,Hydruria disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.4,Kotippu Yōṉi,icd11-tm2,2107958569,Constipation disorder (TM2),0.222,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.4,Kotippu Yōṉi,icd11-tm2,2008084300,Keratitis disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.4,Kotippu Yōṉi,icd11-tm2,2108588383,Parotitis disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.5,Cuṭka Yōṉi,icd11-tm2,74727111,Chyluria disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.5,Cuṭka Yōṉi,icd11-tm2,787510292,Coryza disorder (TM2),0.190,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.5,Cuṭka Yōṉi,icd11-tm2,526277942,Nausea disorder (TM2),0.190,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.6,Civappu Yōṉi,icd11-tm2,801539496,Elevated papule disorder (TM2),0.233,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.6,Civappu Yōṉi,icd11-tm2,1492994320,Conjunctival tumor disorder (TM2),0.212,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.6,Civappu Yōṉi,icd11-tm2,1851468277,Gingival ulcers disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.7,Napuñcaka Yōṉi,icd11-tm2,262260792,Nocturnal urticaria disorder (TM2),0.235,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.7,Napuñcaka Yōṉi,icd11-tm2,624686137,Papilloma disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.7,Napuñcaka Yōṉi,icd11-tm2,131994370,Cardiac asthma disorder (TM2),0.207,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.8,Aticāraṇa Yōṉi,icd11-tm2,2005856821,Asthenic gastralgia disorder (TM2),0.265,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.8,Aticāraṇa Yōṉi,icd11-tm2,1101187225,Gastric dyscrasia disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.8,Aticāraṇa Yōṉi,icd11-tm2,502430882,Hepatic dyscrasia disorder (TM2),0.250,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.9,Kirumi Yōṉi,icd11-tm2,1543200241,Cancrum oris disorder (TM2),0.222,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.9,Kirumi Yōṉi,icd11-tm2,2115013762,Parosmia disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.9,Kirumi Yōṉi,icd11-tm2,1759060075,Hydruria disorder (TM2),0.217,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.10,Viparīta Yōṉi,icd11-tm2,203655634,Ear disorder due to vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.10,Viparīta Yōṉi,icd11-tm2,181338099,Diarrhoea disorder due only to Vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GHB1.10,Viparīta Yōṉi,icd11-tm2,1015811254,Polyuria disorder due to Vāta (TM2),0.388,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.1,Aiya Yōṉi,icd11-tm2,2065018174,Aiya aggravation and headache disorder (TM2),0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.1,Aiya Yōṉi,icd11-tm2,1214940578,"Jaundice disorder due to increased Vaḷi, Aẕal and Aiya kutram (TM2)",0.511,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.1,Aiya Yōṉi,icd11-tm2,1324466800,Pica disorder (TM2),0.211,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.2,Kōẕai Yōṉi,icd11-tm2,1012096783,Psoriasis disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.2,Kōẕai Yōṉi,icd11-tm2,1493015227,Odontalgia disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.2,Kōẕai Yōṉi,icd11-tm2,841741921,Proctalgia disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.3,Makā Yōṉi,icd11-tm2,28021156,Melasma disorder (TM2),0.182,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.3,Makā Yōṉi,icd11-tm2,2096962667,Migraine disorder (TM2),0.174,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.3,Makā Yōṉi,icd11-tm2,219194632,Mastitis disorder (TM2),0.174,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.4,Tamaraka Yōṉi,icd11-tm2,569157910,Cataract disorder (TM2),0.261,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.4,Tamaraka Yōṉi,icd11-tm2,636964423,Trachoma disorder (TM2),0.261,related
siddha-to-icd11-tm2,namaste-siddha,GHC1.4,Tamaraka Yōṉi,icd11-tm2,782160949,Haematuria disorder (TM2),0.240,related
siddha-to-icd11-tm2,namaste-siddha,H,Kātu Mūkku Toṇṭai Nōykaḷ,icd11-tm2,1526532820,Pain in tooth due to Vaḷi disorder (TM2),0.200,related
siddha-to-icd11-tm2,namaste-siddha,H,Kātu Mūkku Toṇṭai Nōykaḷ,icd11-tm2,238363605,Renal calculi disorder due to Sukra (TM2),0.195,related
siddha-to-icd11-tm2,namaste-siddha,H,Kātu Mūkku Toṇṭai Nōykaḷ,icd11-tm2,1047219329,Cataract due to kapha disorder (TM2),0.194,related
siddha-to-icd11-tm2,namaste-siddha,HA,Mūkku Nōykaḷ,icd11-tm2,1300199335,Melanuria disorder (TM2),0.167,related
siddha-to-icd11-tm2,namaste-siddha,HA,Mūkku Nōykaḷ,icd11-tm2,1882244168,Thick urine disorder (TM2),0.154,related
siddha-to-icd11-tm2,namaste-siddha,HA,Mūkku Nōykaḷ,icd11-tm2,316567291,Bulky uterus disorder (TM2),0.148,related
siddha-to-icd11-tm2,namaste-siddha,HAA,Vaḷi,icd11-tm2,2114808325,Wheal disorder (TM2),0.150,related
siddha-to-icd11-tm2,namaste-siddha,HAA,Vaḷi,icd11-tm2,490388898,Ranula disorder (TM2),0.143,related
siddha-to-icd11-tm2,namaste-siddha,HAA,Vaḷi,icd11-tm2,985195023,Varicose ulcer disorder (TM2),0.138,related
siddha-to-icd11-tm2,namaste-siddha,HAA1.1,Karappāṉ,icd11-tm2,1338037818,Paraplegia disorder (TM2),0.160,related
siddha-to-icd11-tm2,namaste-siddha,HAA1.1,Karappāṉ,icd11-tm2,651856613,Nasal polyp disorder (TM2),0.154,related
siddha-to-icd11-tm2,namaste-siddha,HAA1.1,Karappāṉ,icd11-tm2,485325648,Paraphimosis disorder (TM2),0.148,related
siddha-to-icd11-tm2,namaste-siddha,HAA1.2,Piḷavai,icd11-tm2,624686137,Papilloma disorder (TM2),0.208,related
siddha-to-icd11-tm2,namaste-siddha,HAA1.2,Piḷavai,icd11-tm2,2075637605,Prickly heat disorder (TM2),0.185,related
